id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
174,522174,35,JAWA TIMUR,2018-09,ONKOLOGI TERPADU,TOTAL,2096,PASIEN,2018
174,521174,35,JAWA TIMUR,2018-09,ONKOLOGI TERPADU,PEREMPUAN,1805,PASIEN,2018
174,520174,35,JAWA TIMUR,2018-09,ONKOLOGI TERPADU,LAKI LAKI,291,PASIEN,2018
173,519173,35,JAWA TIMUR,2018-09,KULIT & KELAMIN,TOTAL,538,PASIEN,2018
173,518173,35,JAWA TIMUR,2018-09,KULIT & KELAMIN,PEREMPUAN,299,PASIEN,2018
173,517173,35,JAWA TIMUR,2018-09,KULIT & KELAMIN,LAKI LAKI,239,PASIEN,2018
184,551184,35,JAWA TIMUR,2018-09,NEUROLOGI,PEREMPUAN,385,PASIEN,2018
184,550184,35,JAWA TIMUR,2018-09,NEUROLOGI,LAKI LAKI,310,PASIEN,2018
183,549183,35,JAWA TIMUR,2018-09,CARDIOLOGI,TOTAL,912,PASIEN,2018
183,548183,35,JAWA TIMUR,2018-09,CARDIOLOGI,PEREMPUAN,506,PASIEN,2018
183,547183,35,JAWA TIMUR,2018-09,CARDIOLOGI,LAKI LAKI,406,PASIEN,2018
182,546182,35,JAWA TIMUR,2018-09,THT,TOTAL,1304,PASIEN,2018
182,545182,35,JAWA TIMUR,2018-09,THT,PEREMPUAN,551,PASIEN,2018
182,544182,35,JAWA TIMUR,2018-09,THT,LAKI LAKI,753,PASIEN,2018
181,543181,35,JAWA TIMUR,2018-09,MATA,TOTAL,1365,PASIEN,2018
181,542181,35,JAWA TIMUR,2018-09,MATA,PEREMPUAN,665,PASIEN,2018
181,541181,35,JAWA TIMUR,2018-09,MATA,LAKI LAKI,700,PASIEN,2018
180,540180,35,JAWA TIMUR,2018-09,IKA,TOTAL,1303,PASIEN,2018
180,539180,35,JAWA TIMUR,2018-09,IKA,PEREMPUAN,538,PASIEN,2018
180,538180,35,JAWA TIMUR,2018-09,IKA,LAKI LAKI,765,PASIEN,2018
179,537179,35,JAWA TIMUR,2018-09,GIGI & MULUT,TOTAL,604,PASIEN,2018
179,536179,35,JAWA TIMUR,2018-09,GIGI & MULUT,PEREMPUAN,392,PASIEN,2018
191,573191,35,JAWA TIMUR,2018-10,NYERI PALIATIF,TOTAL,6,PASIEN,2018
191,572191,35,JAWA TIMUR,2018-10,NYERI PALIATIF,PEREMPUAN,3,PASIEN,2018
191,571191,35,JAWA TIMUR,2018-10,NYERI PALIATIF,LAKI LAKI,3,PASIEN,2018
190,570190,35,JAWA TIMUR,2018-10,DALAM,TOTAL,2684,PASIEN,2018
190,569190,35,JAWA TIMUR,2018-10,DALAM,PEREMPUAN,54,PASIEN,2018
190,568190,35,JAWA TIMUR,2018-10,DALAM,LAKI LAKI,2630,PASIEN,2018
189,567189,35,JAWA TIMUR,2018-09,KONSULTASI GIZI,TOTAL,205,PASIEN,2018
189,566189,35,JAWA TIMUR,2018-09,KONSULTASI GIZI,PEREMPUAN,131,PASIEN,2018
189,565189,35,JAWA TIMUR,2018-09,KONSULTASI GIZI,LAKI LAKI,74,PASIEN,2018
187,561187,35,JAWA TIMUR,2018-09,REHABILITASI MEDIK,TOTAL,614,PASIEN,2018
187,560187,35,JAWA TIMUR,2018-09,REHABILITASI MEDIK,PEREMPUAN,364,PASIEN,2018
187,559187,35,JAWA TIMUR,2018-09,REHABILITASI MEDIK,LAKI LAKI,250,PASIEN,2018
185,555185,35,JAWA TIMUR,2018-09,PSIKIATRI,TOTAL,384,PASIEN,2018
185,554185,35,JAWA TIMUR,2018-09,PSIKIATRI,PEREMPUAN,188,PASIEN,2018
185,553185,35,JAWA TIMUR,2018-09,PSIKIATRI,LAKI LAKI,196,PASIEN,2018
184,552184,35,JAWA TIMUR,2018-09,NEUROLOGI,TOTAL,695,PASIEN,2018
197,589197,35,JAWA TIMUR,2018-10,BEDAH,LAKI LAKI,1681,PASIEN,2018
196,588196,35,JAWA TIMUR,2018-10,PARU,TOTAL,834,PASIEN,2018
196,587196,35,JAWA TIMUR,2018-10,PARU,PEREMPUAN,394,PASIEN,2018
196,586196,35,JAWA TIMUR,2018-10,PARU,LAKI LAKI,440,PASIEN,2018
195,585195,35,JAWA TIMUR,2018-10,ONKOLOGI TERPADU,TOTAL,3357,PASIEN,2018
195,584195,35,JAWA TIMUR,2018-10,ONKOLOGI TERPADU,PEREMPUAN,2615,PASIEN,2018
195,583195,35,JAWA TIMUR,2018-10,ONKOLOGI TERPADU,LAKI LAKI,742,PASIEN,2018
194,582194,35,JAWA TIMUR,2018-10,KULIT & KELAMIN,TOTAL,642,PASIEN,2018
194,581194,35,JAWA TIMUR,2018-10,KULIT & KELAMIN,PEREMPUAN,389,PASIEN,2018
194,580194,35,JAWA TIMUR,2018-10,KULIT & KELAMIN,LAKI LAKI,253,PASIEN,2018
193,579193,35,JAWA TIMUR,2018-10,GENERAL CHECK UP,TOTAL,661,PASIEN,2018
193,578193,35,JAWA TIMUR,2018-10,GENERAL CHECK UP,PEREMPUAN,347,PASIEN,2018
193,577193,35,JAWA TIMUR,2018-10,GENERAL CHECK UP,LAKI LAKI,314,PASIEN,2018
192,576192,35,JAWA TIMUR,2018-10,KOMPLEMENTER,TOTAL,217,PASIEN,2018
192,575192,35,JAWA TIMUR,2018-10,KOMPLEMENTER,PEREMPUAN,148,PASIEN,2018
192,574192,35,JAWA TIMUR,2018-10,KOMPLEMENTER,LAKI LAKI,69,PASIEN,2018
202,605202,35,JAWA TIMUR,2018-10,MATA,PEREMPUAN,945,PASIEN,2018
202,604202,35,JAWA TIMUR,2018-10,MATA,LAKI LAKI,829,PASIEN,2018
201,603201,35,JAWA TIMUR,2018-10,IKA,TOTAL,1599,PASIEN,2018
201,602201,35,JAWA TIMUR,2018-10,IKA,PEREMPUAN,676,PASIEN,2018
201,601201,35,JAWA TIMUR,2018-10,IKA,LAKI LAKI,923,PASIEN,2018
200,600200,35,JAWA TIMUR,2018-10,GIGI & MULUT,TOTAL,700,PASIEN,2018
200,599200,35,JAWA TIMUR,2018-10,GIGI & MULUT,PEREMPUAN,472,PASIEN,2018
200,598200,35,JAWA TIMUR,2018-10,GIGI & MULUT,LAKI LAKI,228,PASIEN,2018
199,597199,35,JAWA TIMUR,2018-10,GERIATRI,TOTAL,28,PASIEN,2018
199,596199,35,JAWA TIMUR,2018-10,GERIATRI,PEREMPUAN,16,PASIEN,2018
199,595199,35,JAWA TIMUR,2018-10,GERIATRI,LAKI LAKI,12,PASIEN,2018
198,594198,35,JAWA TIMUR,2018-10,OBG,TOTAL,1989,PASIEN,2018
198,593198,35,JAWA TIMUR,2018-10,OBG,PEREMPUAN,1977,PASIEN,2018
198,592198,35,JAWA TIMUR,2018-10,OBG,LAKI LAKI,12,PASIEN,2018
197,591197,35,JAWA TIMUR,2018-10,BEDAH,TOTAL,2962,PASIEN,2018
197,590197,35,JAWA TIMUR,2018-10,BEDAH,PEREMPUAN,1281,PASIEN,2018
208,622208,35,JAWA TIMUR,2018-10,REHABILITASI MEDIK,LAKI LAKI,354,PASIEN,2018
207,621207,35,JAWA TIMUR,2018-10,PTRM,TOTAL,1,PASIEN,2018
207,619207,35,JAWA TIMUR,2018-10,PTRM,LAKI LAKI,1,PASIEN,2018
206,618206,35,JAWA TIMUR,2018-10,PSIKIATRI,TOTAL,492,PASIEN,2018
206,617206,35,JAWA TIMUR,2018-10,PSIKIATRI,PEREMPUAN,251,PASIEN,2018
206,616206,35,JAWA TIMUR,2018-10,PSIKIATRI,LAKI LAKI,241,PASIEN,2018
205,615205,35,JAWA TIMUR,2018-10,NEUROLOGI,TOTAL,848,PASIEN,2018
205,614205,35,JAWA TIMUR,2018-10,NEUROLOGI,PEREMPUAN,476,PASIEN,2018
205,613205,35,JAWA TIMUR,2018-10,NEUROLOGI,LAKI LAKI,372,PASIEN,2018
204,612204,35,JAWA TIMUR,2018-10,CARDIOLOGI,TOTAL,1082,PASIEN,2018
204,611204,35,JAWA TIMUR,2018-10,CARDIOLOGI,PEREMPUAN,596,PASIEN,2018
204,610204,35,JAWA TIMUR,2018-10,CARDIOLOGI,LAKI LAKI,486,PASIEN,2018
203,609203,35,JAWA TIMUR,2018-10,THT,TOTAL,1728,PASIEN,2018
203,608203,35,JAWA TIMUR,2018-10,THT,PEREMPUAN,814,PASIEN,2018
203,607203,35,JAWA TIMUR,2018-10,THT,LAKI LAKI,914,PASIEN,2018
202,606202,35,JAWA TIMUR,2018-10,MATA,TOTAL,1774,PASIEN,2018
214,642214,35,JAWA TIMUR,2018-11,GENERAL CHECK UP,TOTAL,260,PASIEN,2018
214,641214,35,JAWA TIMUR,2018-11,GENERAL CHECK UP,PEREMPUAN,122,PASIEN,2018
214,640214,35,JAWA TIMUR,2018-11,GENERAL CHECK UP,LAKI LAKI,138,PASIEN,2018
213,639213,35,JAWA TIMUR,2018-11,KOMPLEMENTER,TOTAL,151,PASIEN,2018
213,638213,35,JAWA TIMUR,2018-11,KOMPLEMENTER,PEREMPUAN,82,PASIEN,2018
213,637213,35,JAWA TIMUR,2018-11,KOMPLEMENTER,LAKI LAKI,69,PASIEN,2018
211,633211,35,JAWA TIMUR,2018-11,DALAM,TOTAL,2568,PASIEN,2018
211,632211,35,JAWA TIMUR,2018-11,DALAM,PEREMPUAN,1369,PASIEN,2018
211,631211,35,JAWA TIMUR,2018-11,DALAM,LAKI LAKI,1199,PASIEN,2018
210,630210,35,JAWA TIMUR,2018-10,KONSULTASI GIZI,TOTAL,202,PASIEN,2018
210,629210,35,JAWA TIMUR,2018-10,KONSULTASI GIZI,PEREMPUAN,119,PASIEN,2018
210,628210,35,JAWA TIMUR,2018-10,KONSULTASI GIZI,LAKI LAKI,83,PASIEN,2018
209,627209,35,JAWA TIMUR,2018-10,VCT,TOTAL,1,PASIEN,2018
209,626209,35,JAWA TIMUR,2018-10,VCT,PEREMPUAN,1,PASIEN,2018
208,624208,35,JAWA TIMUR,2018-10,REHABILITASI MEDIK,TOTAL,909,PASIEN,2018
208,623208,35,JAWA TIMUR,2018-10,REHABILITASI MEDIK,PEREMPUAN,555,PASIEN,2018
220,658220,35,JAWA TIMUR,2018-11,GERIATRI,LAKI LAKI,7,PASIEN,2018
219,657219,35,JAWA TIMUR,2018-11,OBG,TOTAL,1656,PASIEN,2018
219,656219,35,JAWA TIMUR,2018-11,OBG,PEREMPUAN,1647,PASIEN,2018
219,655219,35,JAWA TIMUR,2018-11,OBG,LAKI LAKI,9,PASIEN,2018
218,654218,35,JAWA TIMUR,2018-11,BEDAH,TOTAL,2566,PASIEN,2018
218,653218,35,JAWA TIMUR,2018-11,BEDAH,PEREMPUAN,1058,PASIEN,2018
218,652218,35,JAWA TIMUR,2018-11,BEDAH,LAKI LAKI,1508,PASIEN,2018
217,651217,35,JAWA TIMUR,2018-11,PARU,TOTAL,717,PASIEN,2018
217,650217,35,JAWA TIMUR,2018-11,PARU,PEREMPUAN,346,PASIEN,2018
217,649217,35,JAWA TIMUR,2018-11,PARU,LAKI LAKI,371,PASIEN,2018
216,648216,35,JAWA TIMUR,2018-11,ONKOLOGI TERPADU,TOTAL,3219,PASIEN,2018
216,647216,35,JAWA TIMUR,2018-11,ONKOLOGI TERPADU,PEREMPUAN,2539,PASIEN,2018
216,646216,35,JAWA TIMUR,2018-11,ONKOLOGI TERPADU,LAKI LAKI,680,PASIEN,2018
215,645215,35,JAWA TIMUR,2018-11,KULIT & KELAMIN,TOTAL,538,PASIEN,2018
215,644215,35,JAWA TIMUR,2018-11,KULIT & KELAMIN,PEREMPUAN,350,PASIEN,2018
215,643215,35,JAWA TIMUR,2018-11,KULIT & KELAMIN,LAKI LAKI,188,PASIEN,2018
225,674225,35,JAWA TIMUR,2018-11,CARDIOLOGI,PEREMPUAN,494,PASIEN,2018
225,673225,35,JAWA TIMUR,2018-11,CARDIOLOGI,LAKI LAKI,451,PASIEN,2018
224,672224,35,JAWA TIMUR,2018-11,THT,TOTAL,1431,PASIEN,2018
224,671224,35,JAWA TIMUR,2018-11,THT,PEREMPUAN,702,PASIEN,2018
224,670224,35,JAWA TIMUR,2018-11,THT,LAKI LAKI,729,PASIEN,2018
223,669223,35,JAWA TIMUR,2018-11,MATA,TOTAL,1713,PASIEN,2018
223,668223,35,JAWA TIMUR,2018-11,MATA,PEREMPUAN,867,PASIEN,2018
223,667223,35,JAWA TIMUR,2018-11,MATA,LAKI LAKI,846,PASIEN,2018
222,666222,35,JAWA TIMUR,2018-11,IKA,TOTAL,1484,PASIEN,2018
222,665222,35,JAWA TIMUR,2018-11,IKA,PEREMPUAN,654,PASIEN,2018
222,664222,35,JAWA TIMUR,2018-11,IKA,LAKI LAKI,830,PASIEN,2018
221,663221,35,JAWA TIMUR,2018-11,GIGI & MULUT,TOTAL,579,PASIEN,2018
221,662221,35,JAWA TIMUR,2018-11,GIGI & MULUT,PEREMPUAN,365,PASIEN,2018
221,661221,35,JAWA TIMUR,2018-11,GIGI & MULUT,LAKI LAKI,214,PASIEN,2018
220,660220,35,JAWA TIMUR,2018-11,GERIATRI,TOTAL,20,PASIEN,2018
220,659220,35,JAWA TIMUR,2018-11,GERIATRI,PEREMPUAN,13,PASIEN,2018
231,692231,35,JAWA TIMUR,2018-11,KONSULTASI GIZI,PEREMPUAN,109,PASIEN,2018
231,691231,35,JAWA TIMUR,2018-11,KONSULTASI GIZI,LAKI LAKI,64,PASIEN,2018
230,690230,35,JAWA TIMUR,2018-11,VCT,TOTAL,1,PASIEN,2018
230,688230,35,JAWA TIMUR,2018-11,VCT,LAKI LAKI,1,PASIEN,2018
229,687229,35,JAWA TIMUR,2018-11,REHABILITASI MEDIK,TOTAL,871,PASIEN,2018
229,686229,35,JAWA TIMUR,2018-11,REHABILITASI MEDIK,PEREMPUAN,521,PASIEN,2018
229,685229,35,JAWA TIMUR,2018-11,REHABILITASI MEDIK,LAKI LAKI,350,PASIEN,2018
228,684228,35,JAWA TIMUR,2018-11,PTRM,TOTAL,1,PASIEN,2018
228,682228,35,JAWA TIMUR,2018-11,PTRM,LAKI LAKI,1,PASIEN,2018
227,681227,35,JAWA TIMUR,2018-11,PSIKIATRI,TOTAL,461,PASIEN,2018
227,680227,35,JAWA TIMUR,2018-11,PSIKIATRI,PEREMPUAN,207,PASIEN,2018
227,679227,35,JAWA TIMUR,2018-11,PSIKIATRI,LAKI LAKI,254,PASIEN,2018
226,678226,35,JAWA TIMUR,2018-11,NEUROLOGI,TOTAL,819,PASIEN,2018
226,677226,35,JAWA TIMUR,2018-11,NEUROLOGI,PEREMPUAN,470,PASIEN,2018
226,676226,35,JAWA TIMUR,2018-11,NEUROLOGI,LAKI LAKI,349,PASIEN,2018
225,675225,35,JAWA TIMUR,2018-11,CARDIOLOGI,TOTAL,945,PASIEN,2018
237,709237,35,JAWA TIMUR,2018-12,ONKOLOGI TERPADU,LAKI LAKI,391,PASIEN,2018
236,708236,35,JAWA TIMUR,2018-12,KULIT & KELAMIN,TOTAL,315,PASIEN,2018
236,707236,35,JAWA TIMUR,2018-12,KULIT & KELAMIN,PEREMPUAN,188,PASIEN,2018
236,706236,35,JAWA TIMUR,2018-12,KULIT & KELAMIN,LAKI LAKI,127,PASIEN,2018
235,705235,35,JAWA TIMUR,2018-12,GENERAL CHECK UP,TOTAL,456,PASIEN,2018
235,704235,35,JAWA TIMUR,2018-12,GENERAL CHECK UP,PEREMPUAN,202,PASIEN,2018
235,703235,35,JAWA TIMUR,2018-12,GENERAL CHECK UP,LAKI LAKI,254,PASIEN,2018
234,702234,35,JAWA TIMUR,2018-12,KOMPLEMENTER,TOTAL,92,PASIEN,2018
234,701234,35,JAWA TIMUR,2018-12,KOMPLEMENTER,PEREMPUAN,46,PASIEN,2018
234,700234,35,JAWA TIMUR,2018-12,KOMPLEMENTER,LAKI LAKI,46,PASIEN,2018
233,699233,35,JAWA TIMUR,2018-12,NYERI PALIATIF,TOTAL,1,PASIEN,2018
233,698233,35,JAWA TIMUR,2018-12,NYERI PALIATIF,PEREMPUAN,1,PASIEN,2018
232,696232,35,JAWA TIMUR,2018-12,DALAM,TOTAL,1347,PASIEN,2018
232,695232,35,JAWA TIMUR,2018-12,DALAM,PEREMPUAN,711,PASIEN,2018
232,694232,35,JAWA TIMUR,2018-12,DALAM,LAKI LAKI,636,PASIEN,2018
231,693231,35,JAWA TIMUR,2018-11,KONSULTASI GIZI,TOTAL,173,PASIEN,2018
242,725242,35,JAWA TIMUR,2018-12,GIGI & MULUT,PEREMPUAN,186,PASIEN,2018
242,724242,35,JAWA TIMUR,2018-12,GIGI & MULUT,LAKI LAKI,129,PASIEN,2018
241,723241,35,JAWA TIMUR,2018-12,GERIATRI,TOTAL,6,PASIEN,2018
241,722241,35,JAWA TIMUR,2018-12,GERIATRI,PEREMPUAN,4,PASIEN,2018
241,721241,35,JAWA TIMUR,2018-12,GERIATRI,LAKI LAKI,2,PASIEN,2018
240,720240,35,JAWA TIMUR,2018-12,OBG,TOTAL,981,PASIEN,2018
240,719240,35,JAWA TIMUR,2018-12,OBG,PEREMPUAN,971,PASIEN,2018
240,718240,35,JAWA TIMUR,2018-12,OBG,LAKI LAKI,10,PASIEN,2018
239,717239,35,JAWA TIMUR,2018-12,BEDAH,TOTAL,1382,PASIEN,2018
239,716239,35,JAWA TIMUR,2018-12,BEDAH,PEREMPUAN,574,PASIEN,2018
239,715239,35,JAWA TIMUR,2018-12,BEDAH,LAKI LAKI,808,PASIEN,2018
238,714238,35,JAWA TIMUR,2018-12,PARU,TOTAL,397,PASIEN,2018
238,713238,35,JAWA TIMUR,2018-12,PARU,PEREMPUAN,180,PASIEN,2018
238,712238,35,JAWA TIMUR,2018-12,PARU,LAKI LAKI,217,PASIEN,2018
237,711237,35,JAWA TIMUR,2018-12,ONKOLOGI TERPADU,TOTAL,1760,PASIEN,2018
237,710237,35,JAWA TIMUR,2018-12,ONKOLOGI TERPADU,PEREMPUAN,1369,PASIEN,2018
247,741247,35,JAWA TIMUR,2018-12,NEUROLOGI,TOTAL,454,PASIEN,2018
247,740247,35,JAWA TIMUR,2018-12,NEUROLOGI,PEREMPUAN,259,PASIEN,2018
247,739247,35,JAWA TIMUR,2018-12,NEUROLOGI,LAKI LAKI,195,PASIEN,2018
246,738246,35,JAWA TIMUR,2018-12,CARDIOLOGI,TOTAL,553,PASIEN,2018
246,737246,35,JAWA TIMUR,2018-12,CARDIOLOGI,PEREMPUAN,289,PASIEN,2018
246,736246,35,JAWA TIMUR,2018-12,CARDIOLOGI,LAKI LAKI,264,PASIEN,2018
245,735245,35,JAWA TIMUR,2018-12,THT,TOTAL,666,PASIEN,2018
245,734245,35,JAWA TIMUR,2018-12,THT,PEREMPUAN,313,PASIEN,2018
245,733245,35,JAWA TIMUR,2018-12,THT,LAKI LAKI,353,PASIEN,2018
244,732244,35,JAWA TIMUR,2018-12,MATA,TOTAL,851,PASIEN,2018
244,731244,35,JAWA TIMUR,2018-12,MATA,PEREMPUAN,448,PASIEN,2018
244,730244,35,JAWA TIMUR,2018-12,MATA,LAKI LAKI,403,PASIEN,2018
243,729243,35,JAWA TIMUR,2018-12,IKA,TOTAL,694,PASIEN,2018
243,728243,35,JAWA TIMUR,2018-12,IKA,PEREMPUAN,310,PASIEN,2018
243,727243,35,JAWA TIMUR,2018-12,IKA,LAKI LAKI,384,PASIEN,2018
242,726242,35,JAWA TIMUR,2018-12,GIGI & MULUT,TOTAL,315,PASIEN,2018
11,3311,35,JAWA TIMUR,2018-01,GIGI & MULUT,TOTAL,1101,PASIEN,2018
11,3211,35,JAWA TIMUR,2018-01,GIGI & MULUT,PEREMPUAN,680,PASIEN,2018
4,124,35,JAWA TIMUR,2018-01,GENERAL CHECK UP,TOTAL,534,PASIEN,2018
4,114,35,JAWA TIMUR,2018-01,GENERAL CHECK UP,PEREMPUAN,288,PASIEN,2018
4,104,35,JAWA TIMUR,2018-01,GENERAL CHECK UP,LAKI LAKI,246,PASIEN,2018
3,93,35,JAWA TIMUR,2018-01,KOMPLEMENTER,TOTAL,30,PASIEN,2018
3,83,35,JAWA TIMUR,2018-01,KOMPLEMENTER,PEREMPUAN,18,PASIEN,2018
252,756252,35,JAWA TIMUR,2018-12,KONSULTASI GIZI,TOTAL,218,PASIEN,2018
252,755252,35,JAWA TIMUR,2018-12,KONSULTASI GIZI,PEREMPUAN,126,PASIEN,2018
252,754252,35,JAWA TIMUR,2018-12,KONSULTASI GIZI,LAKI LAKI,92,PASIEN,2018
250,750250,35,JAWA TIMUR,2018-12,REHABILITASI MEDIK,TOTAL,404,PASIEN,2018
250,749250,35,JAWA TIMUR,2018-12,REHABILITASI MEDIK,PEREMPUAN,248,PASIEN,2018
250,748250,35,JAWA TIMUR,2018-12,REHABILITASI MEDIK,LAKI LAKI,156,PASIEN,2018
248,744248,35,JAWA TIMUR,2018-12,PSIKIATRI,TOTAL,198,PASIEN,2018
248,743248,35,JAWA TIMUR,2018-12,PSIKIATRI,PEREMPUAN,85,PASIEN,2018
248,742248,35,JAWA TIMUR,2018-12,PSIKIATRI,LAKI LAKI,113,PASIEN,2018
16,4616,35,JAWA TIMUR,2018-01,NEUROLOGI,LAKI LAKI,746,PASIEN,2018
15,4515,35,JAWA TIMUR,2018-01,CARDIOLOGI,TOTAL,2444,PASIEN,2018
15,4415,35,JAWA TIMUR,2018-01,CARDIOLOGI,PEREMPUAN,1239,PASIEN,2018
15,4315,35,JAWA TIMUR,2018-01,CARDIOLOGI,LAKI LAKI,1205,PASIEN,2018
3,73,35,JAWA TIMUR,2018-01,KOMPLEMENTER,LAKI LAKI,12,PASIEN,2018
1,31,35,JAWA TIMUR,2018-01,DALAM,TOTAL,4103,PASIEN,2018
1,21,35,JAWA TIMUR,2018-01,DALAM,PEREMPUAN,2381,PASIEN,2018
14,4214,35,JAWA TIMUR,2018-01,THT,TOTAL,1616,PASIEN,2018
14,4114,35,JAWA TIMUR,2018-01,THT,PEREMPUAN,823,PASIEN,2018
14,4014,35,JAWA TIMUR,2018-01,THT,LAKI LAKI,793,PASIEN,2018
13,3913,35,JAWA TIMUR,2018-01,MATA,TOTAL,2016,PASIEN,2018
13,3813,35,JAWA TIMUR,2018-01,MATA,PEREMPUAN,1048,PASIEN,2018
13,3713,35,JAWA TIMUR,2018-01,MATA,LAKI LAKI,968,PASIEN,2018
12,3612,35,JAWA TIMUR,2018-01,IKA,TOTAL,1646,PASIEN,2018
12,3512,35,JAWA TIMUR,2018-01,IKA,PEREMPUAN,679,PASIEN,2018
12,3412,35,JAWA TIMUR,2018-01,IKA,LAKI LAKI,967,PASIEN,2018
32,9632,35,JAWA TIMUR,2018-02,GIGI & MULUT,TOTAL,908,PASIEN,2018
32,9532,35,JAWA TIMUR,2018-02,GIGI & MULUT,PEREMPUAN,542,PASIEN,2018
32,9432,35,JAWA TIMUR,2018-02,GIGI & MULUT,LAKI LAKI,366,PASIEN,2018
30,9030,35,JAWA TIMUR,2018-02,OBG,TOTAL,2175,PASIEN,2018
30,8930,35,JAWA TIMUR,2018-02,OBG,PEREMPUAN,2165,PASIEN,2018
30,8830,35,JAWA TIMUR,2018-02,OBG,LAKI LAKI,10,PASIEN,2018
29,8729,35,JAWA TIMUR,2018-02,BEDAH,TOTAL,3157,PASIEN,2018
29,8629,35,JAWA TIMUR,2018-02,BEDAH,PEREMPUAN,1370,PASIEN,2018
29,8529,35,JAWA TIMUR,2018-02,BEDAH,LAKI LAKI,1787,PASIEN,2018
28,8428,35,JAWA TIMUR,2018-02,PARU,TOTAL,1165,PASIEN,2018
28,8328,35,JAWA TIMUR,2018-02,PARU,PEREMPUAN,516,PASIEN,2018
28,8228,35,JAWA TIMUR,2018-02,PARU,LAKI LAKI,649,PASIEN,2018
27,8127,35,JAWA TIMUR,2018-02,ONKOLOGI TERPADU,TOTAL,2394,PASIEN,2018
27,8027,35,JAWA TIMUR,2018-02,ONKOLOGI TERPADU,PEREMPUAN,2077,PASIEN,2018
27,7927,35,JAWA TIMUR,2018-02,ONKOLOGI TERPADU,LAKI LAKI,317,PASIEN,2018
26,7826,35,JAWA TIMUR,2018-02,KULIT & KELAMIN,TOTAL,679,PASIEN,2018
7,217,35,JAWA TIMUR,2018-01,PARU,TOTAL,1417,PASIEN,2018
8,228,35,JAWA TIMUR,2018-01,BEDAH,LAKI LAKI,1981,PASIEN,2018
8,238,35,JAWA TIMUR,2018-01,BEDAH,PEREMPUAN,1422,PASIEN,2018
8,248,35,JAWA TIMUR,2018-01,BEDAH,TOTAL,3403,PASIEN,2018
9,259,35,JAWA TIMUR,2018-01,OBG,LAKI LAKI,13,PASIEN,2018
9,269,35,JAWA TIMUR,2018-01,OBG,PEREMPUAN,2485,PASIEN,2018
9,279,35,JAWA TIMUR,2018-01,OBG,TOTAL,2498,PASIEN,2018
11,3111,35,JAWA TIMUR,2018-01,GIGI & MULUT,LAKI LAKI,421,PASIEN,2018
1,11,35,JAWA TIMUR,2018-01,DALAM,LAKI LAKI,1722,PASIEN,2018
5,155,35,JAWA TIMUR,2018-01,KULIT & KELAMIN,TOTAL,734,PASIEN,2018
5,145,35,JAWA TIMUR,2018-01,KULIT & KELAMIN,PEREMPUAN,422,PASIEN,2018
5,135,35,JAWA TIMUR,2018-01,KULIT & KELAMIN,LAKI LAKI,312,PASIEN,2018
19,5619,35,JAWA TIMUR,2018-01,REHABILITASI MEDIK,PEREMPUAN,1137,PASIEN,2018
19,5519,35,JAWA TIMUR,2018-01,REHABILITASI MEDIK,LAKI LAKI,594,PASIEN,2018
22,6522,35,JAWA TIMUR,2018-02,DALAM,PEREMPUAN,2137,PASIEN,2018
22,6422,35,JAWA TIMUR,2018-02,DALAM,LAKI LAKI,1408,PASIEN,2018
21,6321,35,JAWA TIMUR,2018-01,KONSULTASI GIZI,TOTAL,255,PASIEN,2018
21,6221,35,JAWA TIMUR,2018-01,KONSULTASI GIZI,PEREMPUAN,150,PASIEN,2018
21,6121,35,JAWA TIMUR,2018-01,KONSULTASI GIZI,LAKI LAKI,105,PASIEN,2018
19,5719,35,JAWA TIMUR,2018-01,REHABILITASI MEDIK,TOTAL,1731,PASIEN,2018
7,207,35,JAWA TIMUR,2018-01,PARU,PEREMPUAN,636,PASIEN,2018
38,11238,35,JAWA TIMUR,2018-02,PSIKIATRI,LAKI LAKI,285,PASIEN,2018
37,11137,35,JAWA TIMUR,2018-02,NEUROLOGI,TOTAL,1463,PASIEN,2018
37,11037,35,JAWA TIMUR,2018-02,NEUROLOGI,PEREMPUAN,798,PASIEN,2018
37,10937,35,JAWA TIMUR,2018-02,NEUROLOGI,LAKI LAKI,665,PASIEN,2018
6,186,35,JAWA TIMUR,2018-01,ONKOLOGI TERPADU,TOTAL,2848,PASIEN,2018
6,176,35,JAWA TIMUR,2018-01,ONKOLOGI TERPADU,PEREMPUAN,2471,PASIEN,2018
6,166,35,JAWA TIMUR,2018-01,ONKOLOGI TERPADU,LAKI LAKI,377,PASIEN,2018
36,10836,35,JAWA TIMUR,2018-02,CARDIOLOGI,TOTAL,2273,PASIEN,2018
36,10736,35,JAWA TIMUR,2018-02,CARDIOLOGI,PEREMPUAN,1180,PASIEN,2018
36,10636,35,JAWA TIMUR,2018-02,CARDIOLOGI,LAKI LAKI,1093,PASIEN,2018
35,10535,35,JAWA TIMUR,2018-02,THT,TOTAL,1272,PASIEN,2018
53,15753,35,JAWA TIMUR,2018-03,GIGI & MULUT,LAKI LAKI,418,PASIEN,2018
51,15351,35,JAWA TIMUR,2018-03,OBG,TOTAL,2281,PASIEN,2018
51,15251,35,JAWA TIMUR,2018-03,OBG,PEREMPUAN,2276,PASIEN,2018
51,15151,35,JAWA TIMUR,2018-03,OBG,LAKI LAKI,5,PASIEN,2018
